,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
2005-08-10 12:00:00,261826.40634035898,155532.1575268769,963016.1028919264,450563.02249159623,-0.9765445679829781,1.041832737502222,-4.9689144477757425,1.1715631753219646,2.0051515999708154,-1.100371031441147,0.07420148771816226,1.7403837832185227,11.742526457092046,1.9096759061103832,-2.7795764784612746,-1.4824322924032465,-0.20792726658884528,-1.0561742436069215,-2.222309493677035,0.26028480210184135,-2.1477906970404166,0.17392722565396812,-3.6489480343635234,7.6205766042143885
2005-08-10 18:00:00,269914.7753159134,87808.73534350394,883207.5699752743,465291.4525106764,-2.727559228248947,1.017611890509988,-4.465887691023237,1.862915017011033,2.93737417368975,-0.3567864968593253,-2.048851869725712,1.6008259274804737,12.248011400426469,3.1001286489104416,-4.912957030089643,-1.3313874123388802,-2.1783831764265886,-1.6364436194432916,-2.0231068260245904,-1.3437763383627424,-6.825704687855297,-0.43435399608292147,-7.219191962973306,9.273404973877486
2005-08-11 00:00:00,167720.25311873035,84837.7931669267,875617.8880076641,392511.88467432576,-2.0154869410614777,0.6336186034014123,-3.616574241076809,0.2499361856199186,1.5491282755435416,-0.8999901986317177,-4.722231798579787,2.5496178119677073,18.180634641793237,7.523175726110992,-5.202307766535439,-0.2650898470614441,-3.944026122550738,-0.5631279802083371,-8.079617911453575,-1.0342287643062835,-6.875022735754344,-0.04682019935811321,-2.2746750692644992,7.450357002970719
2005-08-11 06:00:00,99532.8468217215,63481.60659850378,534168.0762004799,420612.76989264495,1.058374939157646,0.026059118716840718,-3.0259466018923047,0.1372408884770666,0.45871242523405276,-0.34479260336645023,-0.14642940537606108,1.3044008955561428,1.0885277767521748,-3.109710766381083,0.0922141440008587,0.37372412502255514,-1.699790667442536,-0.2321865390767693,-7.78812264988155,1.4595608993251152,-1.074069034802102,0.22378783404990682,5.67412158177083,3.008027486600399
2005-08-11 12:00:00,94289.2962852128,74807.33467881026,539170.9895327812,455564.91552517074,-0.3796151390650427,-0.09793130013271706,-2.0836558311715465,-0.04333004274129515,-0.12637669386257894,-0.4129433844726131,1.2501457395693714,1.5674999448253697,1.5429080426085027,-2.9475813234176114,-0.6815504763640411,-0.22593337591087514,0.1955022383017368,-0.35555804181390477,-0.37535639070103505,0.48277946217615625,-0.155667507033444,0.11198660005013023,-0.8377688399661829,3.125046271079465
2005-08-11 18:00:00,107978.54351635653,48121.49919214309,517952.68012219516,441468.8426586549,-0.859728948479758,0.006621656150404942,-0.9524493042651289,-1.1979301462407892,0.048299404140934116,0.024445897375846445,-1.1781026303200273,0.35356949594027587,2.2747683375326657,-1.1945359779844238,-0.6107541335234357,-1.3132151057370618,-0.0027148020903769066,-0.6791585054076903,-0.9581365042290512,-2.7831610452108415,-0.904121498560664,-1.9081562051747307,-2.032144378835863,2.891249699175457
2005-08-12 00:00:00,94172.01683490851,45467.687245198045,497779.4925500862,335332.3583720624,-0.8311812835315564,-0.17754740529210916,0.2832898332291326,-0.8476760471491301,-0.4357303109114101,-0.02356025316869896,-0.76016009090396,-0.1952286074495803,-1.389931835111577,-8.28049265650948,-1.791191239538107,-0.2443879093631901,-1.287401629654135,-0.4207830272085093,-2.4151304532866735,-1.451810886228455,-1.8604000075663907,-1.0673514158968314,1.10707891208029,0.1256163984006121
2005-08-12 06:00:00,52362.79311529789,29943.67241673549,413619.04454021086,378750.61237358564,1.1624164581615792,0.026615989504586157,-0.7256461443642261,-0.3646254854481623,-0.530988670977221,-0.1780257669307394,-1.8618450860889042,1.287550140242272,4.173148134392482,-0.8492141054035196,1.370106386565506,-0.11220265991537243,-0.8563841294029788,0.1572927182060982,-2.611424337070197,-0.7815023950490178,0.8636369892404077,-0.05592298981591087,1.186349564778646,2.4300731942073535
2005-08-12 12:00:00,57176.22244469983,52262.73267170149,384965.96118865366,301571.4549059448,0.24276265374910555,-0.10723136431171408,-2.138488899022628,-0.8440037617625842,-0.12069869776881581,-0.038626947015871216,1.5968721244222261,-0.11964548315129195,-1.1930083184978368,-3.2098395856271713,0.10477478223262968,-0.581067383000286,-0.15211685995753232,0.043884654050342996,0.13649739987902582,-0.6821753446639721,0.10411312724867496,-0.654260796384656,-0.43535152073032224,1.8570149987727242
2005-08-12 18:00:00,45791.3447651325,31839.48947171031,419515.7322149848,349280.63748410204,1.0741393316723757,-0.030392131960994738,-2.0939209304890007,0.0974557666088727,0.1409896686309844,-0.12173489051923447,-0.0966425721077413,-0.5196571085204503,5.29923769365257,2.009460295082538,0.691543041244167,0.14396494561830184,-0.375525631311815,-0.340886092635359,0.002020002773468958,-0.2419191044903265,0.5272318997685816,-0.09130330354625713,-1.1184441736978352,1.9136386930677496
2005-08-13 00:00:00,40953.51517202942,37536.45346985398,385053.2253084675,291120.5495919627,0.7512004396935557,0.011071646514747811,-0.9140483028350036,-0.8046079871036569,-0.0628602994476426,0.22797256106912178,3.217090763137854,-0.4625560555463865,-0.5631301406502995,11.342161922369156,0.423596337796307,-0.5871876790169086,-0.2769933164981561,0.028661314460755254,-0.5216259276941397,-1.9811910885008466,0.5481390691577899,-1.014990880226771,3.5758688276905457,1.6280753486858066
2005-08-13 06:00:00,33825.23349241215,33077.658256414936,396981.49213859794,263693.1824608655,-0.27366762450007986,-0.042040158604106634,1.0614520173313515,-1.3709500509502426,-0.2237336763974818,0.1322807268708069,3.3372056953775058,1.0050178867107817,4.871481704674483,20.463518293404245,0.17737792007312514,-0.9442448918461253,0.3684848408112083,0.57360691811553,3.3148443058302006,-1.3974744917058801,0.2765107341045036,-0.8875837011014129,0.8101457823785769,-0.029909689864932254
2005-08-13 12:00:00,56872.06029507362,62316.272332444874,528254.4993203322,230749.6515502687,-0.49349795037875976,-0.15253262846171575,1.0668851140941433,-0.3109144635670203,0.20031306025958823,0.5720544928289026,7.351006703241746,1.115729264501592,-0.4180685305515386,20.31932815811746,0.08395548551796647,0.24411245454371133,0.8486708408286557,0.6659685297516045,5.650107110831667,-1.0150622127578868,0.0023272017285919933,-0.06446779818260273,2.2742867561254627,0.7529918995983151
2005-08-13 18:00:00,70487.81381621008,61847.49874168425,641066.119326526,219842.49486972476,-1.0000067232175915,-0.10639094828403632,0.7936378351182793,-0.9324480098642918,-0.23977614026097477,0.8268783688903808,8.533971401223369,2.065458144911656,6.389952744865964,31.324112741558785,0.48496753103591284,-1.3477143099027042,1.6279135014386517,0.29179920114131297,6.878283757941482,0.24335437118128808,0.7612919701979985,-1.3611362293293232,1.4493187551825741,0.09601792874779691
2005-08-14 00:00:00,127197.92355722337,74921.9978217496,825396.3576634042,241262.56038530034,-2.898612376172044,-0.2649058075271458,0.602971558154977,-0.6607883076113665,-0.7422990818412034,0.7335393595290677,17.980793206697072,3.6151955791812633,-1.4384905955676608,26.245874048513297,0.2226459624540848,-0.695380999780152,2.689575115401997,0.3341272448533103,9.473579005814221,-0.7013889538645007,0.26835601354401034,-0.7952946147599781,6.211573382865783,3.0528246672794204
2005-08-14 06:00:00,186677.45880157634,76281.79571934725,1050324.7323777003,189542.49206277833,-2.579216054188904,-0.2758927486693641,0.5957910686502105,-0.9217224096415368,-0.6981649934890617,0.2410039773401088,22.451010063285572,4.191156602232832,2.3150148311109184,25.231583557440626,0.7429994153642498,-0.7496342462745097,1.428080272412643,0.38343970619007417,5.6210368555200425,-0.9882365655823957,-0.7288635369565637,-0.5033939321222074,14.846548222226836,3.6618796895234804
2005-08-14 12:00:00,188890.99132544955,91486.5931291608,1068225.14982187,198570.74075214085,-2.8598850374722407,-0.3949496439422775,1.2214178085814882,-2.5325902346435485,0.6200809313575016,0.3528517682214983,20.21326295839159,3.6107818578889863,-6.493794059326679,15.681288406972783,-1.329963253768774,-2.566786079747831,-1.1247457420096774,-0.43561356424208175,-2.9696292003972187,-0.006663790576365298,-4.999661354781698,-2.926105923164851,21.544424929898057,-0.136562394759685
2005-08-14 18:00:00,138088.4427467583,57463.28974408932,922036.7509205404,189254.61630987935,-4.2992046830168125,-0.19952498819114894,-0.1196705359541087,-0.04365930085751962,-0.2054784250523738,0.14993029047397072,10.325788207119835,0.8553543771296582,6.702020934202928,26.87627421770928,-2.0947769538867975,0.15330475229414514,0.24762211145419888,-0.47892096375741655,-1.2329738234879053,-1.340304162399728,-4.045629134701389,-0.47298556689775795,7.139886811636819,2.2716697746259755
2005-08-15 00:00:00,199588.26654027094,70797.2074948404,1014960.6806471925,140669.6009364726,0.29639607577401006,-0.10767847759876265,0.6954754548405423,-2.9902426664257584,0.6850117431781529,-0.26860727303705273,11.483787035205253,2.3793914886486394,-13.384449691697007,6.040715088553751,1.5335127962738864,-2.6284835390584504,2.077096726836503,-0.009363753935430126,5.277184070720185,-0.7636751512326986,1.5808025818335971,-2.623320669725373,7.19847449509962,-0.5426514813849628
2005-08-15 06:00:00,227819.02134609522,57058.77557407874,1150011.1027756524,156263.84977662677,-5.42175524344652,-0.07684140981369514,1.8964846033624436,1.4490581806396428,0.20250819865463504,-0.21765748436286855,7.952556623535975,4.845309398635297,-20.35297510710957,2.8459564015460455,-4.27241653182879,1.4428059657319188,2.4585354169691778,-0.5534841505436525,4.369634951108073,0.7709390145261251,-3.242569434945672,1.1900729242725538,0.05765103234382618,3.6269439613863708
2005-08-15 12:00:00,305796.9965533394,46886.69219135462,1203728.9105350613,173974.1663640012,-2.2842213392719546,-0.10577806516584927,2.2558994769919147,-0.5712605408879432,-1.0524037566344806,-0.11952602255968874,9.730678665048428,2.484255996377419,-18.804353771084756,3.001282479619306,-0.386457040017386,-0.7691811602319676,1.3194287201057193,-0.3194047374063395,4.900909828159638,-0.08445142051544853,-0.018166927697603974,-0.6653611905687448,4.8014469746087505,-0.2584526009869905
2005-08-15 18:00:00,284818.3420546623,43260.49091812487,1361730.4073521488,152615.5484103594,-2.7873020063948584,-0.03056256113370736,1.9000579545471121,1.160008491372603,-2.717792532903413,-0.22115132082448946,4.614647659544373,1.4368084195813053,6.017008397870798,29.7578429306415,-0.28988963239710874,1.9260854096432203,-0.9712340045683852,-0.16787968857545113,7.3148841119022,-0.9888249052611947,-1.0713060391935376,1.2438426847553488,-3.5874805042055744,1.6855838616679908
